datetime,x,y,z,gyrx,gyry,gyrz,magx,magy,magz,annotation,a,b
36.1,0.610595703,-0.586914063,0.565185547,0.0,-24.39880371,-6.393432617,-21.59120879,-13.19462759,-55.17753358,0,,
36.1,0.564453125,-0.738525391,0.624267578,0.0,-36.52954102,-7.827758789,-21.59120879,-13.19462759,-55.17753358,0,,
36.2,0.666992188,-0.489501953,0.601074219,0.0,-36.17858887,-7.705688477,-7.197069597,-15.59365079,-59.67570208,0,,
36.2,0.723144531,-0.392578125,0.700683594,0.0,-11.5814209,-14.38903809,-7.197069597,-15.59365079,-59.67570208,0,,
36.2,0.592773438,-0.392822266,0.898193359,0.0,18.43261719,-31.60095215,-7.197069597,-15.59365079,-59.67570208,0,,
36.2,0.370361328,-0.409423828,1.086425781,0.0,23.0255127,-47.62268066,-7.197069597,-15.59365079,-59.67570208,0,,
36.2,0.465576172,-0.21875,0.768310547,0.0,-15.56396484,-31.58569336,-7.197069597,-15.59365079,-59.67570208,0,,
36.2,0.718994141,0.001953125,0.66015625,0.0,-47.24121094,-9.475708008,-7.197069597,-15.59365079,-59.67570208,0,,
36.2,0.986816406,0.398681641,0.614013672,0.0,-35.78186035,-1.556396484,-7.197069597,-15.59365079,-59.67570208,0,,
36.3,0.958740234,0.540771484,0.491699219,0.0,-24.32250977,-0.747680664,-7.197069597,-15.59365079,-59.67570208,0,,
36.3,0.92578125,0.588867188,0.409179688,0.0,-23.5748291,8.560180664,-7.197069597,-15.59365079,-59.67570208,0,,
36.3,0.947753906,0.593261719,0.417480469,0.0,-20.00427246,14.11437988,-14.24420024,-16.34334554,-58.02637363,0,,
36.3,0.910644531,0.560302734,0.447265625,0.0,-12.61901855,17.0135498,-14.24420024,-16.34334554,-58.02637363,0,,
36.3,0.854980469,0.469238281,0.483642578,0.0,-10.14709473,19.97375488,-14.24420024,-16.34334554,-58.02637363,0,,
36.3,0.793212891,0.389892578,0.537597656,0.0,-7.720947266,24.23095703,-14.24420024,-16.34334554,-58.02637363,0,,
36.3,0.756835938,0.272216797,0.602050781,0.0,-4.791259766,29.7088623,-14.24420024,-16.34334554,-58.02637363,0,,
36.3,0.741455078,0.078857422,0.668701172,0.0,-1.617431641,30.25817871,-14.24420024,-16.34334554,-58.02637363,0,,
36.4,0.749267578,-0.113037109,0.681396484,0.0,8.285522461,21.53015137,-14.24420024,-16.34334554,-58.02637363,0,,
36.4,0.718505859,-0.138427734,0.664794922,0.0,11.27624512,16.49475098,-14.24420024,-16.34334554,-58.02637363,0,,
36.4,0.698486328,-0.109130859,0.648681641,0.0,10.28442383,15.16723633,-14.24420024,-16.34334554,-58.02637363,0,,
36.4,0.704589844,-0.040527344,0.649902344,0.0,8.911132813,16.84570313,-14.24420024,-16.34334554,-58.02637363,0,,
36.4,0.727783203,0.063232422,0.572021484,0.0,14.7857666,15.24353027,-17.39291819,-16.79316239,-57.27667888,0,,
36.4,0.729980469,0.056396484,0.508789063,0.0,19.59228516,10.80322266,-17.39291819,-16.79316239,-57.27667888,0,,
36.4,0.721191406,0.018310547,0.522460938,0.0,17.04406738,7.659912109,-17.39291819,-16.79316239,-57.27667888,0,,
36.5,0.74609375,0.042236328,0.578857422,0.0,11.48986816,4.989624023,-17.39291819,-16.79316239,-57.27667888,0,,
36.5,0.813232422,0.338623047,0.661865234,0.0,6.927490234,-0.732421875,-17.39291819,-16.79316239,-57.27667888,0,,
36.5,0.762939453,0.699462891,0.557617188,0.0,9.231567383,-5.584716797,-17.39291819,-16.79316239,-57.27667888,0,,
36.5,0.699951172,0.933837891,0.38671875,0.0,10.34545898,-7.354736328,-17.39291819,-16.79316239,-57.27667888,0,,
36.5,0.634033203,1.115966797,0.146484375,0.0,4.013061523,-6.34765625,-17.39291819,-16.79316239,-57.27667888,0,,
36.5,0.620605469,1.158691406,-0.133789063,0.0,-1.647949219,2.700805664,-17.39291819,-16.79316239,-57.27667888,0,,
36.5,0.743896484,0.988769531,-0.12890625,0.0,7.690429688,14.70947266,-25.78949939,-15.29377289,-57.57655678,0,,
36.5,0.781982422,0.740234375,0.369140625,0.0,16.55578613,22.17102051,-25.78949939,-15.29377289,-57.57655678,0,,
36.6,0.661132813,0.822753906,0.638671875,0.0,40.25268555,34.02709961,-25.78949939,-15.29377289,-57.57655678,0,,
36.6,0.562255859,0.768554688,1.074707031,0.0,55.16052246,40.14587402,-25.78949939,-15.29377289,-57.57655678,0,,
36.6,0.69140625,0.568359375,1.184814453,0.0,57.60192871,44.61669922,-25.78949939,-15.29377289,-57.57655678,0,,
36.6,0.839599609,0.325683594,0.973388672,0.0,32.0892334,33.72192383,-25.78949939,-15.29377289,-57.57655678,0,,
36.6,1.010253906,0.145507813,0.570068359,0.0,5.920410156,6.484985352,-25.78949939,-15.29377289,-57.57655678,0,,
36.6,1.076904297,0.128417969,0.473876953,0.0,12.6953125,-3.41796875,-25.78949939,-15.29377289,-57.57655678,0,,
36.6,1.088134766,0.153076172,0.470214844,0.0,23.28491211,-6.271362305,-25.78949939,-15.29377289,-57.57655678,0,,
36.7,1.088623047,0.170166016,0.489990234,0.0,30.77697754,-9.994506836,-22.94065934,-16.34334554,-56.22710623,0,,
36.7,1.032470703,0.198730469,0.549560547,0.0,35.36987305,-18.60046387,-22.94065934,-16.34334554,-56.22710623,0,,
36.7,0.841796875,0.390869141,0.694824219,0.0,41.22924805,-30.5480957,-22.94065934,-16.34334554,-56.22710623,0,,
36.7,0.755615234,0.517822266,0.718505859,0.0,35.79711914,-31.20422363,-22.94065934,-16.34334554,-56.22710623,0,,
36.7,0.676269531,0.689697266,0.610351563,0.0,28.61022949,-24.30725098,-22.94065934,-16.34334554,-56.22710623,0,,
36.7,0.63671875,0.79296875,0.490234375,0.0,28.74755859,-17.82226563,-22.94065934,-16.34334554,-56.22710623,0,,
36.7,0.587402344,0.857910156,0.403808594,0.0,29.87670898,-10.13183594,-22.94065934,-16.34334554,-56.22710623,0,,
36.7,0.537109375,0.852050781,0.399414063,0.0,22.47619629,3.967285156,-22.94065934,-16.34334554,-56.22710623,0,,
36.8,0.509521484,0.736816406,0.405517578,0.0,14.89257813,7.217407227,-22.94065934,-16.34334554,-56.22710623,1,,
36.8,0.475830078,0.59375,0.427246094,0.0,7.98034668,11.35253906,-18.44249084,-13.34456654,-55.62735043,0,,
36.8,0.426025391,0.249511719,0.486572266,0.0,-5.523681641,22.44567871,-18.44249084,-13.34456654,-55.62735043,0,,
36.8,0.393798828,-0.057617188,0.514160156,0.0,-14.26696777,33.49304199,-18.44249084,-13.34456654,-55.62735043,0,,
36.8,0.370849609,-0.365966797,0.506591797,0.0,-24.23095703,48.23303223,-18.44249084,-13.34456654,-55.62735043,0,,
36.8,0.263427734,-0.825927734,0.395996094,0.0,-52.88696289,56.24389648,-18.44249084,-13.34456654,-55.62735043,0,,
36.8,0.383056641,-0.69921875,0.456298828,0.0,-75.31738281,57.17468262,-18.44249084,-13.34456654,-55.62735043,0,,
36.9,0.577636719,-0.439453125,0.348632813,0.0,-80.50537109,52.38342285,-18.44249084,-13.34456654,-55.62735043,0,,
36.9,0.650146484,-0.379638672,0.395507813,0.0,-48.75183105,32.3638916,-18.44249084,-13.34456654,-55.62735043,0,,
36.9,0.550537109,-0.591064453,0.814941406,0.0,-31.61621094,10.7421875,-18.44249084,-13.34456654,-55.62735043,0,,
36.9,0.433837891,-0.702636719,1.174560547,0.0,-51.36108398,-2.60925293,-18.44249084,-13.34456654,-55.62735043,0,,
36.9,0.713867188,-0.361572266,0.690673828,0.0,-81.13098145,22.21679688,-11.995116,-17.09304029,-59.07594628,0,,
36.9,0.889892578,-0.031494141,0.521728516,0.0,-86.89880371,28.76281738,-11.995116,-17.09304029,-59.07594628,0,,
36.9,1.059814453,0.375976563,0.440917969,0.0,-75.66833496,26.80969238,-11.995116,-17.09304029,-59.07594628,0,,
36.9,1.123779297,0.440917969,0.375,0.0,-65.68908691,20.30944824,-11.995116,-17.09304029,-59.07594628,0,,
37.0,1.2890625,0.424316406,0.421630859,0.0,-49.3927002,19.68383789,-11.995116,-17.09304029,-59.07594628,0,,
37.0,1.318847656,0.450439453,0.425292969,0.0,-41.93115234,19.22607422,-11.995116,-17.09304029,-59.07594628,0,,
37.0,1.264160156,0.488769531,0.334960938,0.0,-32.82165527,13.68713379,-11.995116,-17.09304029,-59.07594628,0,,
37.0,1.067138672,0.518554688,0.084228516,0.0,-31.90612793,14.45007324,-11.995116,-17.09304029,-59.07594628,0,,
37.0,0.953613281,0.4921875,0.072753906,0.0,-35.00366211,20.99609375,-11.995116,-17.09304029,-59.07594628,0,,
37.0,0.970703125,0.390869141,0.336425781,0.0,-35.17150879,18.29528809,-19.94188034,-20.54163614,-60.72527473,0,,
37.0,0.996337891,0.311767578,0.504150391,0.0,-31.72302246,13.671875,-19.94188034,-20.54163614,-60.72527473,0,,
37.1,1.031494141,0.255126953,0.619140625,0.0,-23.81896973,10.16235352,-19.94188034,-20.54163614,-60.72527473,0,,
37.1,1.158203125,0.259033203,0.649414063,0.0,-6.866455078,5.493164063,-19.94188034,-20.54163614,-60.72527473,0,,
37.1,1.242675781,0.357666016,0.552001953,0.0,5.69152832,1.419067383,-19.94188034,-20.54163614,-60.72527473,0,,
37.1,1.238525391,0.442382813,0.429199219,0.0,15.85388184,-4.287719727,-19.94188034,-20.54163614,-60.72527473,0,,
37.1,1.197753906,0.498046875,0.30859375,0.0,25.75683594,-11.12365723,-19.94188034,-20.54163614,-60.72527473,0,,
37.1,1.093505859,0.506591797,0.205566406,0.0,31.82983398,-10.77270508,-19.94188034,-20.54163614,-60.72527473,0,,
37.1,0.962646484,0.412597656,0.225097656,0.0,44.89135742,-2.487182617,-19.94188034,-20.54163614,-60.72527473,0,,
37.1,0.89453125,0.338623047,0.258056641,0.0,49.57580566,-0.183105469,-22.34090354,-19.04224664,-59.82564103,0,,
37.2,0.812255859,0.264892578,0.279296875,0.0,51.43737793,1.068115234,-22.34090354,-19.04224664,-59.82564103,0,,
37.2,0.665039063,0.181152344,0.323242188,0.0,48.73657227,1.937866211,-22.34090354,-19.04224664,-59.82564103,0,,
37.2,0.586181641,0.140136719,0.345214844,0.0,45.15075684,4.104614258,-22.34090354,-19.04224664,-59.82564103,0,,
37.2,0.468017578,0.122314453,0.373046875,0.0,41.015625,9.780883789,-22.34090354,-19.04224664,-59.82564103,0,,
37.2,0.408447266,0.179931641,0.398681641,0.0,27.08435059,14.90783691,-22.34090354,-19.04224664,-59.82564103,0,,
37.2,0.421386719,0.246337891,0.402099609,0.0,18.98193359,16.63208008,-22.34090354,-19.04224664,-59.82564103,0,,
37.2,0.490966797,0.357177734,0.408935547,0.0,9.582519531,18.23425293,-22.34090354,-19.04224664,-59.82564103,0,,
37.3,0.557373047,0.42578125,0.412597656,0.0,5.37109375,19.43969727,-22.34090354,-19.04224664,-59.82564103,1,,
37.3,0.627685547,0.475585938,0.395507813,0.0,1.068115234,20.95031738,-22.34090354,-19.04224664,-59.82564103,0,,
37.3,0.713867188,0.520263672,0.370117188,0.0,1.754760742,23.68164063,-25.63956044,-17.84273504,-60.12551893,0,,
37.3,0.769775391,0.531982422,0.384033203,0.0,4.776000977,26.99279785,-25.63956044,-17.84273504,-60.12551893,0,,
37.3,0.797851563,0.494140625,0.440917969,0.0,8.7890625,27.72521973,-25.63956044,-17.84273504,-60.12551893,0,,
37.3,0.899902344,0.320556641,0.63671875,0.0,9.521484375,18.35632324,-25.63956044,-17.84273504,-60.12551893,0,,
37.3,0.988037109,0.272216797,0.765136719,0.0,9.796142578,13.82446289,-25.63956044,-17.84273504,-60.12551893,0,,
37.3,1.103027344,0.315917969,0.822021484,0.0,20.53833008,5.874633789,-25.63956044,-17.84273504,-60.12551893,0,,
37.4,1.07421875,0.415771484,0.743652344,0.0,31.92138672,-2.578735352,-25.63956044,-17.84273504,-60.12551893,0,,
37.4,0.865234375,0.662353516,0.556152344,0.0,38.00964355,-15.65551758,-25.63956044,-17.84273504,-60.12551893,0,,
37.4,0.809326172,0.777099609,0.471191406,0.0,38.31481934,-14.72473145,-25.63956044,-17.84273504,-60.12551893,0,,
37.4,0.768554688,0.873535156,0.373779297,0.0,36.94152832,-19.8059082,-27.73870574,-15.74358974,-60.42539683,0,,
37.4,0.670166016,0.830322266,0.393798828,0.0,22.91870117,-33.67614746,-27.73870574,-15.74358974,-60.42539683,0,,
37.4,0.570800781,0.709960938,0.707763672,0.0,33.63037109,-20.59936523,-27.73870574,-15.74358974,-60.42539683,0,,
37.4,0.559570313,0.650146484,1.063232422,0.0,50.41503906,-8.46862793,-27.73870574,-15.74358974,-60.42539683,0,,
37.5,0.600585938,0.505126953,1.038574219,0.0,64.27001953,-1.205444336,-27.73870574,-15.74358974,-60.42539683,0,,
37.5,0.581542969,0.41015625,0.762207031,0.0,57.73925781,-9.719848633,-27.73870574,-15.74358974,-60.42539683,0,,
37.5,0.553466797,0.35546875,0.318847656,0.0,9.567260742,-33.55407715,-27.73870574,-15.74358974,-60.42539683,0,,
37.5,0.68359375,0.260009766,0.45703125,0.0,-3.845214844,-41.77856445,-27.73870574,-15.74358974,-60.42539683,0,,
37.5,0.855957031,0.112548828,0.747070313,0.0,19.40917969,-37.5213623,-27.73870574,-15.74358974,-60.42539683,0,,
37.5,0.892089844,0.045166016,0.974365234,0.0,36.9720459,-38.69628906,-27.73870574,-15.74358974,-60.42539683,0,,
37.5,0.812988281,0.090576172,1.109619141,0.0,42.19055176,-52.13928223,-25.03980464,-14.24420024,-56.82686203,0,,
37.5,0.758789063,0.242431641,0.921875,0.0,38.34533691,-55.83190918,-25.03980464,-14.24420024,-56.82686203,0,,
37.6,0.707519531,0.41796875,0.703857422,0.0,34.7442627,-57.90710449,-25.03980464,-14.24420024,-56.82686203,0,,
37.6,0.68359375,0.671386719,0.484863281,0.0,36.10229492,-55.19104004,-25.03980464,-14.24420024,-56.82686203,0,,
37.6,0.709716797,0.838623047,0.478759766,0.0,42.51098633,-45.07446289,-25.03980464,-14.24420024,-56.82686203,0,,
37.6,0.751220703,1.130859375,0.618652344,0.0,47.7142334,-29.98352051,-25.03980464,-14.24420024,-56.82686203,0,,
37.6,0.645263672,1.348388672,0.835205078,0.0,32.97424316,10.81848145,-25.03980464,-14.24420024,-56.82686203,0,,
37.6,0.543945313,1.220458984,0.872070313,0.0,15.56396484,17.97485352,-25.03980464,-14.24420024,-56.82686203,0,,
37.6,0.411376953,0.802490234,0.809326172,0.0,5.294799805,16.44897461,-25.03980464,-14.24420024,-56.82686203,0,,
37.7,0.419921875,0.481689453,0.683105469,0.0,-2.12097168,16.69311523,-21.44126984,-11.84517705,-55.32747253,0,,
37.7,0.467773438,0.156738281,0.553466797,0.0,-14.90783691,19.85168457,-21.44126984,-11.84517705,-55.32747253,0,,
37.7,0.55859375,-0.357177734,0.423339844,0.0,-17.50183105,29.28161621,-21.44126984,-11.84517705,-55.32747253,0,,
37.7,0.766845703,-0.930175781,0.551513672,0.0,-30.04455566,45.30334473,-21.44126984,-11.84517705,-55.32747253,0,,
37.7,0.877929688,-1.076904297,0.785888672,0.0,-33.82873535,53.49731445,-21.44126984,-11.84517705,-55.32747253,0,,
37.7,1.121826172,-0.869140625,1.026855469,0.0,-7.446289063,60.62316895,-21.44126984,-11.84517705,-55.32747253,0,,
37.7,1.157714844,-0.630859375,0.948486328,0.0,39.97802734,44.87609863,-21.44126984,-11.84517705,-55.32747253,0,,
37.7,0.875488281,-0.521484375,0.833496094,0.0,85.67810059,13.96179199,-21.44126984,-11.84517705,-55.32747253,0,,
37.8,0.270019531,-0.391357422,0.334472656,0.0,133.1481934,-43.68591309,-21.44126984,-11.84517705,-55.32747253,1,,
37.8,-0.037109375,-0.289550781,0.097900391,0.0,125.0762939,-59.23461914,-13.34456654,-10.64566545,-55.92722833,0,,
37.8,-0.184814453,-0.039550781,0.460449219,0.0,76.69067383,-41.13769531,-13.34456654,-10.64566545,-55.92722833,0,,
37.8,-0.123046875,0.234130859,0.809326172,0.0,66.36047363,-22.4609375,-13.34456654,-10.64566545,-55.92722833,0,,
37.8,-0.155029297,0.505126953,0.991210938,0.0,67.07763672,-9.643554688,-13.34456654,-10.64566545,-55.92722833,0,,
37.8,-0.132324219,0.653076172,0.912841797,0.0,37.3840332,9.628295898,-13.34456654,-10.64566545,-55.92722833,0,,
